policy_id,state,county,latitude,longitude,property_value,property_age,building_type,RISK_SCORE,current_annual_premium,coverage_amount,deductible,policy_start_year,num_claims_5yr,total_claim_amount_5yr,Year,policy_age,Risk_Category,Premium_Category,has_claim,Claim_Status,coverage_ratio,Loss_Ratio
POL-0005483,Pennsylvania,Lackawanna,5077018.554209667,-8416781.615337769,417901.0,6,Single_Family,89.917302799,2750,411982012,500,2015,0,0,2024,9,Very High,$2.5K-$3.5K,0,No Claim,985.8363870868938,0.0
POL-0005484,South Dakota,Turner,5359458.9387679,-10814545.984578077,400957.0,52,Commercial,23.9821882952,500,387617357,500,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,966.7304898031459,0.0
POL-0005485,Texas,Ochiltree,4339043.692802823,-11222749.346053578,585665.0,4,Single_Family,34.8600508906,500,531126738,1000,2022,2,64757,2024,2,Low,< $1.5K,1,Has Claim,906.8780582756353,5.0
POL-0005486,Virginia,Augusta,4602732.668683327,-8809144.679843776,127735.0,18,Single_Family,68.606870229,2550,114538019,2500,2022,3,4849,2024,2,High,$2.5K-$3.5K,1,Has Claim,896.6846909617568,0.3803137254901961
POL-0005487,Minnesota,Martin,5415227.561398448,-10525378.78758136,198330.0,5,Single_Family,45.4834605598,1969,184831354,1000,2024,1,40214,2024,0,Moderate,$1.5K-$2.5K,1,Has Claim,931.938456108506,4.084713052310818
POL-0005488,Montana,Beaverhead,5643075.278799839,-12568092.39380297,196173.0,34,Single_Family,42.8753180662,1935,158720397,500,2018,0,0,2024,6,Moderate,$1.5K-$2.5K,0,No Claim,809.0838035815326,0.0
POL-0005489,Colorado,Washington,4861938.7619231865,-11488291.048187047,326458.0,46,Multi_Family,11.9910941476,1217,322043148,10000,2023,0,0,2024,1,Very Low,< $1.5K,0,No Claim,986.4765084635695,0.0
POL-0005490,Ohio,Medina,5029722.260118081,-9117031.813239029,461003.0,41,Single_Family,68.9567430025,1791,437717630,1000,2019,1,25861,2024,5,High,$1.5K-$2.5K,1,Has Claim,949.4897647086896,2.887883863763261
POL-0005491,Puerto Rico,Las Piedras,2059512.2497241576,-7332537.991403324,210086.0,56,Single_Family,0.0,665,188243480,500,2021,2,4701,2024,3,,< $1.5K,1,Has Claim,896.0305779537904,1.4138345864661654
POL-0005492,Georgia,Bartow,4060780.981928872,-9444382.816552095,186205.0,31,Multi_Family,65.2671755725,2609,180180842,2500,2018,0,0,2024,6,High,$2.5K-$3.5K,0,No Claim,967.6477108563142,0.0
POL-0005493,Missouri,Montgomery,4713342.012819939,-10182413.20286006,120578.0,66,Multi_Family,38.3269720102,1408,111328245,5000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,923.2882034865398,0.0
POL-0005494,Utah,Wayne,4625378.844362572,-12345760.085505174,286923.0,29,Single_Family,1.87659033079,1046,235232850,2500,2015,0,0,2024,9,Very Low,< $1.5K,0,No Claim,819.8466138998965,0.0
POL-0005495,Georgia,Fayette,3950387.722798336,-9405862.880713448,927512.0,56,Multi_Family,61.2595419847,3685,868264382,5000,2020,1,5979,2024,4,High,$3.5K-$5K,1,Has Claim,936.121993030818,0.3245047489823609
POL-0005496,Arkansas,Pike,4050810.162329545,-10425790.271198912,458368.0,12,Single_Family,26.558524173,1483,445575078,500,2018,0,0,2024,6,Low,< $1.5K,0,No Claim,972.0902811714604,0.0
POL-0005497,Wyoming,Sweetwater,5110571.907274767,-12120350.878453624,245043.0,58,Single_Family,30.6297709924,1729,219887038,10000,2017,0,0,2024,7,Low,$1.5K-$2.5K,0,No Claim,897.3406218500427,0.0
POL-0005498,Idaho,Madison,5432122.74219803,-12429853.402210996,263954.0,67,Single_Family,58.6195928753,2213,219851308,10000,2024,0,0,2024,0,Moderate,$1.5K-$2.5K,0,No Claim,832.9152352303811,0.0
POL-0005499,Michigan,Calhoun,5198020.111437546,-9462779.834284632,399269.0,4,Multi_Family,74.5229007634,914,327282472,10000,2017,1,26643,2024,7,High,< $1.5K,1,Has Claim,819.7041894061397,5.0
POL-0005500,Virginia,Greene,4621566.19519443,-8734892.665064683,152773.0,52,Commercial,9.28753180662,1184,126053806,1000,2020,1,20630,2024,4,Very Low,< $1.5K,1,Has Claim,825.1052607463361,3.4847972972972974
POL-0005501,Oregon,Wheeler,5578671.980166163,-13361432.957372503,189253.0,52,Single_Family,7.15648854962,1297,178600975,2500,2016,0,0,2024,8,Very Low,< $1.5K,0,No Claim,943.7154232693802,0.0
POL-0005502,Georgia,Elbert,4044511.237107846,-9221722.881377758,116831.0,36,Single_Family,30.7888040712,601,108647513,5000,2017,0,0,2024,7,Low,< $1.5K,0,No Claim,929.9544898186269,0.0
POL-0005503,Texas,Howard,3803603.7078845385,-11291750.507050214,144610.0,57,Multi_Family,54.8027989822,1226,123468870,500,2017,0,0,2024,7,Moderate,< $1.5K,0,No Claim,853.8058917087338,0.0
POL-0005504,West Virginia,Greenbrier,4571981.313123464,-8955983.36517982,125265.0,27,Single_Family,75.7633587786,542,118868839,500,2020,0,0,2024,4,High,< $1.5K,0,No Claim,948.9389614018281,0.0
POL-0005505,Ohio,Darke,4885374.192204005,-9419780.264468985,321086.0,31,Single_Family,52.6717557252,1914,294122531,5000,2023,1,16442,2024,1,Moderate,$1.5K-$2.5K,1,Has Claim,916.0241524077661,1.7180773249738768
POL-0005506,Maryland,Frederick,4789586.559872989,-8615901.31833135,274429.0,7,Single_Family,74.2048346056,2263,238767603,2500,2020,1,30031,2024,4,High,$1.5K-$2.5K,1,Has Claim,870.0523742024349,2.6540874944763586
POL-0005507,New York,Chenango,5235278.140839952,-8417041.02637483,120826.0,53,Single_Family,72.3282442748,1548,117533879,5000,2018,1,52136,2024,6,High,$1.5K-$2.5K,1,Has Claim,972.753207091189,5.0
POL-0005508,Kentucky,Hickman,4394354.126738182,-9904791.407349002,534224.0,70,Single_Family,35.8142493639,819,529765994,2500,2024,0,0,2024,0,Low,< $1.5K,0,No Claim,991.655174608404,0.0
POL-0005509,Puerto Rico,Yabucoa,2045813.942614568,-7335575.37748574,223723.0,65,Single_Family,0.0,1998,202116710,1000,2016,1,20349,2024,8,,$1.5K-$2.5K,1,Has Claim,903.4239215458401,2.036936936936937
POL-0005510,North Carolina,Madison,4281124.268002434,-9206759.183757003,76526.0,40,Single_Family,27.3536895674,1178,65343191,2500,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,853.8691555811097,0.0
POL-0005511,Georgia,Telfair,3754113.895715544,-9232724.873200206,390536.0,56,Single_Family,23.5368956743,678,349627649,5000,2022,1,44348,2024,2,Low,< $1.5K,1,Has Claim,895.250755372104,5.0
POL-0005512,Tennessee,Carter,4340998.302624261,-9142389.74030138,353781.0,59,Single_Family,63.1679389313,3464,332941094,1000,2016,1,8822,2024,8,High,$2.5K-$3.5K,1,Has Claim,941.093767047976,0.5093533487297921
POL-0005513,Colorado,Yuma,4866565.803028995,-11401813.327605415,583938.0,2,Single_Family,36.8002544529,1827,493901111,2500,2022,0,0,2024,2,Low,$1.5K-$2.5K,0,No Claim,845.810875469656,0.0
POL-0005514,Kansas,Allen,4563320.718404475,-10608903.514255544,102821.0,13,Single_Family,15.2671755725,585,98125775,5000,2024,2,12953,2024,0,Very Low,< $1.5K,1,Has Claim,954.3359333210142,4.4283760683760685
POL-0005515,Arkansas,Pulaski,4132714.323393786,-10276135.60853701,183062.0,13,Single_Family,96.7875318066,3148,168979581,1000,2024,0,0,2024,0,Very High,$2.5K-$3.5K,0,No Claim,923.0729534256153,0.0
POL-0005516,Kentucky,Calloway,4386439.683102194,-9826418.771010283,280331.0,60,Single_Family,75.3498727735,1403,262200917,1000,2024,0,0,2024,0,High,< $1.5K,0,No Claim,935.3261572926291,0.0
POL-0005517,Kansas,Allen,4563320.718980807,-10608903.45297078,161303.0,7,Single_Family,15.2671755725,670,148411545,10000,2016,0,0,2024,8,Very Low,< $1.5K,0,No Claim,920.0792607701035,0.0
POL-0005518,Missouri,Jefferson,4616421.884424925,-10078613.825623251,110713.0,54,Multi_Family,90.5216284987,2781,106926839,5000,2022,2,88133,2024,2,Very High,$2.5K-$3.5K,1,Has Claim,965.802019636357,5.0
POL-0005519,California,El Dorado,4689108.494099262,-13418341.192556929,433719.0,4,Multi_Family,91.4122137405,1719,389134298,5000,2020,1,3004,2024,4,Very High,$1.5K-$2.5K,1,Has Claim,897.2037148476318,0.3495055264688773
POL-0005520,Oklahoma,Beaver,4404335.018531472,-11185031.455867749,739573.0,1,Commercial,37.8180661578,1239,693554687,1000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,937.7771862953352,0.0
POL-0005521,Florida,Santa Rosa,3598042.147322988,-9686728.22377302,178214.0,64,Multi_Family,88.9631043257,1060,173657219,500,2017,0,0,2024,7,Very High,< $1.5K,0,No Claim,974.4308471837229,0.0
POL-0005522,Kentucky,Crittenden,4488412.829019668,-9806941.844992653,481364.0,59,Multi_Family,30.3753180662,995,430475375,10000,2022,0,0,2024,2,Low,< $1.5K,0,No Claim,894.2824453012689,0.0
POL-0005523,Oklahoma,Love,4022088.495995574,-10825170.604904853,274233.0,21,Single_Family,21.1195928753,1789,271695999,500,2015,0,0,2024,9,Low,$1.5K-$2.5K,0,No Claim,990.7487392108171,0.0
POL-0005524,Puerto Rico,Dorado,2088733.4676745543,-7378071.009195409,169506.0,48,Multi_Family,0.0,628,146723671,500,2020,1,10868,2024,4,,< $1.5K,1,Has Claim,865.5957370240582,3.4611464968152865
POL-0005525,Florida,Putnam,3453372.513837828,-9099739.535798475,426286.0,19,Multi_Family,79.7391857506,1658,347467142,2500,2016,0,0,2024,8,High,$1.5K-$2.5K,0,No Claim,815.103339072829,0.0
POL-0005526,Virginia,Henry,4395000.006902739,-8891527.681721415,335393.0,23,Single_Family,63.6132315522,839,301741073,10000,2016,2,13169,2024,8,High,< $1.5K,1,Has Claim,899.6641939456101,3.139213349225268
POL-0005527,North Carolina,Lincoln,4230075.39399098,-9041765.015527643,334264.0,2,Single_Family,73.7595419847,2514,290524944,1000,2017,0,0,2024,7,High,$2.5K-$3.5K,0,No Claim,869.1481703084987,0.0
POL-0005528,Minnesota,Cass,5934250.510299297,-10500186.679398475,268208.0,15,Single_Family,53.5305343511,2211,258867819,500,2022,0,0,2024,2,Moderate,$1.5K-$2.5K,0,No Claim,965.1756062458987,0.0
POL-0005529,Michigan,Huron,5439718.286896074,-9241627.471729117,148046.0,61,Multi_Family,59.0330788804,3045,124600972,500,2015,0,0,2024,9,Moderate,$2.5K-$3.5K,0,No Claim,841.6368696216041,0.0
POL-0005530,Alabama,Dallas,3806222.61318331,-9696647.188611127,261323.0,73,Single_Family,70.7697201018,3390,246467285,500,2022,0,0,2024,2,High,$2.5K-$3.5K,0,No Claim,943.1519039655905,0.0
POL-0005531,Alabama,Marengo,3795906.364897275,-9772680.438268747,248309.0,29,Multi_Family,52.1628498728,2025,232446047,5000,2020,0,0,2024,4,Moderate,$1.5K-$2.5K,0,No Claim,936.1160771458143,0.0
POL-0005532,Kentucky,Larue,4515476.265235921,-9539847.799938057,325878.0,70,Single_Family,12.4363867684,810,289982806,500,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,889.8508214730666,0.0
POL-0005533,Texas,Llano,3594624.087215041,-10985466.990115222,405407.0,5,Single_Family,70.3880407125,2399,337330505,10000,2020,0,0,2024,4,High,$1.5K-$2.5K,0,No Claim,832.0786394906846,0.0
POL-0005534,Kentucky,Woodford,4585438.449890184,-9433615.65602117,205222.0,1,Single_Family,40.0127226463,987,200720588,10000,2022,0,0,2024,2,Moderate,< $1.5K,0,No Claim,978.0656459833741,0.0
POL-0005535,Northern Mariana Islands,Tinian,1690732.7517260995,16211627.03667741,701132.0,40,Single_Family,0.0,1408,602614549,2500,2021,0,0,2024,3,,< $1.5K,0,No Claim,859.4880122430584,0.0
POL-0005536,Georgia,Pike,3907566.516648061,-9394166.970243024,209308.0,2,Single_Family,8.04707379135,694,180588197,5000,2020,0,0,2024,4,Very Low,< $1.5K,0,No Claim,862.7868834444932,0.0
POL-0005537,Arizona,Yuma,3865026.0347775016,-12679900.491730526,863772.0,71,Single_Family,92.5572519084,3319,705475706,500,2024,1,8538,2024,0,Very High,$2.5K-$3.5K,1,Has Claim,816.7383360423815,0.5144923169629406
POL-0005538,Texas,Childress,4100123.9049570304,-11155058.086065449,212269.0,72,Single_Family,19.5610687023,500,208213138,5000,2022,1,11144,2024,2,Very Low,< $1.5K,1,Has Claim,980.8928199595796,4.4576
POL-0005539,Tennessee,Crockett,4275007.41716199,-9922972.423861232,1322014.0,39,Single_Family,52.5763358779,2052,1075684136,2500,2021,1,8212,2024,3,Moderate,$1.5K-$2.5K,1,Has Claim,813.6707599163095,0.8003898635477583
POL-0005540,New York,New York,4979610.1453897,-8233950.249309122,143142.0,62,Multi_Family,98.7913486005,2965,134761357,5000,2016,0,0,2024,8,Very High,$2.5K-$3.5K,0,No Claim,941.4522432270054,0.0
POL-0005541,Alabama,Franklin,4088278.566346247,-9778730.10185084,442024.0,43,Single_Family,67.7162849873,3452,354677659,2500,2016,0,0,2024,8,High,$2.5K-$3.5K,0,No Claim,802.3945735978137,0.0
POL-0005542,Alabama,Baldwin,3598721.8297736584,-9765332.568190431,120511.0,69,Single_Family,96.7239185751,3646,118333898,500,2017,0,0,2024,7,Very High,$3.5K-$5K,0,No Claim,981.9344126262333,0.0
POL-0005543,Tennessee,White,4290507.067534108,-9512829.275371006,155399.0,52,Single_Family,38.5496183206,2276,130527774,1000,2023,1,1993,2024,1,Low,$1.5K-$2.5K,1,Has Claim,839.95247073662,0.1751318101933216
POL-0005544,Puerto Rico,Utuado,2069295.627848984,-7425282.427250969,879857.0,54,Multi_Family,0.0,1629,846718574,5000,2017,1,22328,2024,7,,$1.5K-$2.5K,1,Has Claim,962.3365774211037,2.7413136893799877
POL-0005545,Nevada,Mineral,4656048.2746194815,-13184144.300105773,351213.0,28,Single_Family,9.79643765903,500,333790096,5000,2022,0,0,2024,2,Very Low,< $1.5K,0,No Claim,950.3922007442777,0.0
POL-0005546,Puerto Rico,Rincón,2076843.1592494329,-7484177.5348412115,366366.0,3,Multi_Family,0.0,500,325771849,5000,2020,1,12924,2024,4,,< $1.5K,1,Has Claim,889.1978213043786,5.0
POL-0005547,Georgia,Talbot,3855501.310190464,-9410171.595111314,328666.0,18,Single_Family,2.86259541985,636,293664425,2500,2019,0,0,2024,5,Very Low,< $1.5K,0,No Claim,893.5041196838127,0.0
POL-0005548,Indiana,Whitley,5032944.629929817,-9518386.537365451,451688.0,32,Single_Family,24.5865139949,1750,373866922,500,2021,1,97788,2024,3,Low,$1.5K-$2.5K,1,Has Claim,827.7105479888772,5.0
POL-0005549,North Dakota,Foster,6017031.696520546,-11007605.705488896,368373.0,50,Single_Family,7.41094147583,1038,338833473,2500,2021,0,0,2024,3,Very Low,< $1.5K,0,No Claim,919.8108248975902,0.0
POL-0005550,Montana,Madison,5669327.756200407,-12458964.932803908,860687.0,71,Single_Family,41.0305343511,3653,733787268,500,2023,0,0,2024,1,Moderate,$3.5K-$5K,0,No Claim,852.5599526889566,0.0
POL-0005551,California,Riverside,3994510.6602265495,-12912370.579461137,136528.0,53,Single_Family,99.9045801527,2277,119703627,1000,2024,0,0,2024,0,Very High,$1.5K-$2.5K,0,No Claim,876.7697981366459,0.0
POL-0005552,Michigan,Baraga,5887236.17170882,-9836771.737063829,231311.0,36,Multi_Family,10.655216285,568,197388288,10000,2020,1,607,2024,4,Very Low,< $1.5K,1,Has Claim,853.3458763310002,0.21373239436619718
POL-0005553,Maine,Washington,5627997.201658351,-7529387.122999646,387524.0,34,Single_Family,47.5508905852,500,338600186,500,2023,2,26038,2024,1,Moderate,< $1.5K,1,Has Claim,873.7528153095034,5.0
POL-0005554,Texas,Young,3918819.2474061255,-10985873.638504405,179049.0,32,Single_Family,36.3549618321,1642,175623468,500,2017,0,0,2024,7,Low,$1.5K-$2.5K,0,No Claim,980.8681869208988,0.0
POL-0005555,Kansas,Lyon,4644152.706491527,-10703664.14906543,359894.0,52,Single_Family,47.6463104326,2278,300774847,10000,2020,1,22180,2024,4,Moderate,$1.5K-$2.5K,1,Has Claim,835.7317626856797,1.9473222124670764
POL-0005556,Kentucky,Mason,4663864.187468639,-9331275.178450877,706941.0,16,Single_Family,39.1857506361,1887,618635554,2500,2018,0,0,2024,6,Low,$1.5K-$2.5K,0,No Claim,875.0879550061462,0.0
POL-0005557,Washington,Klickitat,5760196.121162229,-13446183.252131889,77847.0,59,Single_Family,73.8867684478,1523,63422190,500,2022,0,0,2024,2,High,$1.5K-$2.5K,0,No Claim,814.7030714093029,0.0
POL-0005558,Illinois,Ford,4953197.506404061,-9820967.53095846,173688.0,69,Single_Family,26.2086513995,1553,146345704,1000,2020,0,0,2024,4,Low,$1.5K-$2.5K,0,No Claim,842.5780940537055,0.0
POL-0005559,Mississippi,Attala,3906791.5853646416,-9972166.13302589,137044.0,5,Single_Family,34.1603053435,1331,112051630,500,2019,0,0,2024,5,Low,< $1.5K,0,No Claim,817.6325121858673,0.0
POL-0005560,Florida,Madison,3560790.3975082235,-9291851.949423272,99009.0,70,Single_Family,47.4236641221,1442,80729784,1000,2022,1,24710,2024,2,Moderate,< $1.5K,1,Has Claim,815.3782383419689,3.4271844660194173
POL-0005561,Ohio,Hancock,5012662.772980224,-9313714.423856212,259165.0,64,Single_Family,54.0712468193,1291,228725611,10000,2020,0,0,2024,4,Moderate,< $1.5K,0,No Claim,882.548226033608,0.0
POL-0005562,Texas,Trinity,3644320.436847384,-10590425.908248844,382275.0,25,Single_Family,60.6234096692,1846,367360605,10000,2019,1,6949,2024,5,High,$1.5K-$2.5K,1,Has Claim,960.9851677457328,0.7528710725893825
POL-0005563,Puerto Rico,San Juan,2082879.378288671,-7353841.309033795,100934.0,60,Single_Family,0.0,500,89997658,10000,2018,0,0,2024,6,,< $1.5K,0,No Claim,891.648582241861,0.0
POL-0005564,Missouri,Pettis,4682870.97800349,-10384449.46955566,438946.0,58,Single_Family,61.9592875318,2270,381151371,10000,2017,0,0,2024,7,High,$1.5K-$2.5K,0,No Claim,868.3331685446501,0.0
POL-0005565,Minnesota,Pope,5714300.120970184,-10624834.992207443,169210.0,31,Single_Family,20.5470737913,1300,144843021,10000,2017,2,101309,2024,7,Low,< $1.5K,1,Has Claim,855.9956326458247,5.0
POL-0005566,Alabama,Limestone,4138133.9032176062,-9682728.172437789,355085.0,58,Commercial,79.9618320611,2630,305428406,10000,2017,0,0,2024,7,High,$2.5K-$3.5K,0,No Claim,860.1557542560232,0.0
POL-0005567,Wisconsin,Adams,5460833.733072181,-9993202.052910073,875779.0,15,Single_Family,70.8969465649,3801,820401521,5000,2017,1,27961,2024,7,High,$3.5K-$5K,1,Has Claim,936.7677473426515,1.4712444093659562
POL-0005568,Ohio,Highland,4748198.4201906165,-9306412.645783,394017.0,33,Single_Family,43.1933842239,2178,360704936,1000,2015,0,0,2024,9,Moderate,$1.5K-$2.5K,0,No Claim,915.4552620826005,0.0
POL-0005569,Kansas,Brown,4840795.255587788,-10638161.898597382,197174.0,72,Multi_Family,15.3307888041,2027,177890254,10000,2022,1,10550,2024,2,Very Low,$1.5K-$2.5K,1,Has Claim,902.199346769858,1.0409472126295016
POL-0005570,Georgia,Dougherty,3702220.9669545298,-9374911.37702984,173844.0,27,Single_Family,82.7926208651,1917,154554036,1000,2021,0,0,2024,3,Very High,$1.5K-$2.5K,0,No Claim,889.0386553461724,0.0
POL-0005571,Missouri,Madison,4505985.1310296245,-10057163.505427442,306994.0,30,Single_Family,50.858778626,2064,290577546,5000,2024,0,0,2024,0,Moderate,$1.5K-$2.5K,0,No Claim,946.5251633582416,0.0
POL-0005572,Utah,Duchesne,4909634.937567724,-12292472.736673543,121750.0,50,Single_Family,7.60178117048,659,119345037,500,2015,1,32890,2024,9,Very Low,< $1.5K,1,Has Claim,980.2467104722792,5.0
POL-0005573,Iowa,Winnebago,5369640.377175176,-10434444.897488104,530848.0,30,Commercial,30.6615776081,2624,528694580,2500,2024,2,57681,2024,0,Low,$2.5K-$3.5K,1,Has Claim,995.9434339019832,4.396417682926829
POL-0005574,Colorado,La Plata,4479221.573132667,-12005044.181134293,235184.0,48,Single_Family,75.1590330789,2197,197375236,2500,2019,0,0,2024,5,High,$1.5K-$2.5K,0,No Claim,839.2375161575617,0.0
POL-0005575,Louisiana,Claiborne,3871839.1143512665,-10352237.234648015,482106.0,38,Commercial,41.7302798982,768,408566559,2500,2018,0,0,2024,6,Moderate,< $1.5K,0,No Claim,847.4620913243145,0.0
POL-0005576,Idaho,Minidoka,5289949.068093165,-12650041.785049343,359536.0,65,Commercial,20.4834605598,790,296143134,500,2021,1,3642,2024,3,Low,< $1.5K,1,Has Claim,823.6814505362468,0.9220253164556962
POL-0005577,Ohio,Franklin,4861548.268912729,-9240551.457633149,133610.0,42,Multi_Family,98.0597964377,1597,132217687,500,2015,1,9585,2024,9,Very High,$1.5K-$2.5K,1,Has Claim,989.5792755033306,1.2003757044458359
POL-0005578,Texas,Hall,4100337.252023694,-11207773.860505626,190201.0,66,Multi_Family,34.6055979644,2212,167493734,1000,2022,0,0,2024,2,Low,$1.5K-$2.5K,0,No Claim,880.614371112665,0.0
POL-0005579,Massachusetts,Berkshire,5216810.948230137,-8149283.868936109,237830.0,34,Multi_Family,84.0012722646,2042,216313069,2500,2015,0,0,2024,9,Very High,$1.5K-$2.5K,0,No Claim,909.5281041079763,0.0
POL-0005580,Montana,Cascade,5992679.826835481,-12395125.44321981,381807.0,12,Single_Family,83.1424936387,2069,380554105,2500,2015,1,31091,2024,9,Very High,$1.5K-$2.5K,1,Has Claim,996.7185122326201,3.005413243112615
POL-0005581,Ohio,Wayne,4987161.310331841,-9115732.497516742,248910.0,12,Single_Family,64.8536895674,1911,245065738,5000,2019,0,0,2024,5,High,$1.5K-$2.5K,0,No Claim,984.555614479129,0.0
POL-0005582,Montana,Mineral,5966317.236492894,-12801654.74061149,459927.0,68,Single_Family,7.34732824427,1673,414379272,2500,2017,1,28029,2024,7,Very Low,$1.5K-$2.5K,1,Has Claim,900.9674839702823,3.350747160789002
POL-0005583,Oregon,Polk,5606390.288984134,-13738301.77516955,170239.0,32,Single_Family,72.8371501272,2435,153507018,10000,2020,0,0,2024,4,High,$1.5K-$2.5K,0,No Claim,901.7147539635454,0.0
POL-0005584,Mississippi,Issaquena,3861083.504635927,-10128884.705231952,481942.0,72,Single_Family,7.9834605598,1887,414559068,500,2015,0,0,2024,9,Very Low,$1.5K-$2.5K,0,No Claim,860.1845616277477,0.0
POL-0005585,Kentucky,Montgomery,4584177.883337893,-9341167.04432281,275827.0,64,Single_Family,34.3193384224,2379,241042453,1000,2016,0,0,2024,8,Low,$1.5K-$2.5K,0,No Claim,873.8899853893927,0.0
